  0.30500000E+01 -0.18702468E-06  0.19780818E-05
  0.30600000E+01 -0.20189717E-06  0.19864452E-05
  0.30700000E+01 -0.21702612E-06  0.19947838E-05
  0.30800000E+01 -0.23239673E-06  0.20030948E-05
  0.30900000E+01 -0.24799591E-06  0.20113753E-05
  0.31000000E+01 -0.26381291E-06  0.20196225E-05
  0.31100000E+01 -0.27983984E-06  0.20278333E-05
  0.31200000E+01 -0.29607219E-06  0.20360045E-05
  0.31300000E+01 -0.31250939E-06  0.20441332E-05
  0.31400000E+01 -0.32915519E-06  0.20522160E-05
  0.31500000E+01 -0.34601816E-06  0.20602497E-05
  0.31600000E+01 -0.36311194E-06  0.20682311E-05
  0.31700000E+01 -0.38045549E-06  0.20761568E-05
  0.31800000E+01 -0.39807318E-06  0.20840237E-05
  0.31900000E+01 -0.41599477E-06  0.20918284E-05
  0.32000000E+01 -0.43425525E-06  0.20995676E-05
  0.32100000E+01 -0.45289447E-06  0.21072380E-05
  0.32200000E+01 -0.47195665E-06  0.21148364E-05
  0.32300000E+01 -0.49148972E-06  0.21223595E-05
  0.32400000E+01 -0.51154446E-06  0.21298038E-05
  0.32500000E+01 -0.53217348E-06  0.21371659E-05
  0.32600000E+01 -0.55343005E-06  0.21444422E-05
  0.32700000E+01 -0.57536676E-06  0.21516291E-05
  0.32800000E+01 -0.59803406E-06  0.21587224E-05
  0.32900000E+01 -0.62147871E-06  0.21657181E-05
  0.33000000E+01 -0.64574210E-06  0.21726115E-05
  0.33100000E+01 -0.67085856E-06  0.21793979E-05
  0.33200000E+01 -0.69685361E-06  0.21860717E-05
  0.33300000E+01 -0.72374225E-06  0.21926274E-05
  0.33400000E+01 -0.75152730E-06  0.21990584E-05
  0.33500000E+01 -0.78019775E-06  0.22053580E-05
  0.33600000E+01 -0.80972734E-06  0.22115188E-05
  0.33700000E+01 -0.84007322E-06  0.22175326E-05
  0.33800000E+01 -0.87117483E-06  0.22233910E-05
  0.33900000E+01 -0.90295304E-06  0.22290845E-05
  0.34000000E+01 -0.93530953E-06  0.22346033E-05
  0.34100000E+01 -0.96812662E-06  0.22399369E-05
  0.34200000E+01 -0.10012674E-05  0.22450741E-05
  0.34300000E+01 -0.10345765E-05  0.22500032E-05
  0.34400000E+01 -0.10678812E-05  0.22547118E-05
  0.34500000E+01 -0.11009937E-05  0.22591871E-05
  0.34600000E+01 -0.11337133E-05  0.22634155E-05
  0.34700000E+01 -0.11658308E-05  0.22673833E-05
  0.34800000E+01 -0.11971325E-05  0.22710761E-05
  0.34900000E+01 -0.12274064E-05  0.22744794E-05
  0.35000000E+01 -0.12564484E-05  0.22775787E-05
  0.35100000E+01 -0.12840712E-05  0.22803596E-05
  0.35200000E+01 -0.13101121E-05  0.22828081E-05
  0.35300000E+01 -0.13344433E-05  0.22849114E-05
  0.35400000E+01 -0.13569814E-05  0.22866576E-05
  0.35500000E+01 -0.13776974E-05  0.22880366E-05
  0.35600000E+01 -0.13966254E-05  0.22890407E-05
  0.35700000E+01 -0.14138704E-05  0.22896647E-05
  0.35800000E+01 -0.14296129E-05  0.22899064E-05
  0.35900000E+01 -0.14441111E-05  0.22897668E-05
  0.36000000E+01 -0.14576978E-05  0.22892501E-05
  0.36100000E+01 -0.14707739E-05  0.22883637E-05
  0.36200000E+01 -0.14837954E-05  0.22871174E-05
  0.36300000E+01 -0.14972555E-05  0.22855227E-05
  0.36400000E+01 -0.15116611E-05  0.22835920E-05
  0.36500000E+01 -0.15275051E-05  0.22813368E-05
  0.36600000E+01 -0.15452350E-05  0.22787664E-05
  0.36700000E+01 -0.15652197E-05  0.22758862E-05
  0.36800000E+01 -0.15877169E-05  0.22726962E-05
  0.36900000E+01 -0.16128423E-05  0.22691891E-05
  0.37000000E+01 -0.16405446E-05  0.22653487E-05
  0.37100000E+01 -0.16705871E-05  0.22611490E-05
