# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
   16.713426854   -0.090704029   -0.090685341   -0.090687515
   16.773547094   -0.081397401   -0.081378968   -0.081381106
   16.833667335   -0.072388598   -0.072370416   -0.072372524
   16.893787575   -0.063446528   -0.063428592   -0.063430671
   16.953907816   -0.054552266   -0.054534565   -0.054536622
   17.014028056   -0.046107262   -0.046089786   -0.046091824
   17.074148297   -0.037692463   -0.037675209   -0.037677224
   17.134268537   -0.028917547   -0.028900522   -0.028902510
   17.194388778   -0.020236170   -0.020219376   -0.020221339
   17.254509018   -0.011857070   -0.011840501   -0.011842439
   17.314629259   -0.003700334   -0.003683985   -0.003685903
   17.374749499    0.004459799    0.004475925    0.004474030
   17.434869739    0.012658057    0.012673956    0.012672085
   17.494989980    0.020694184    0.020709856    0.020708010
   17.555110220    0.028636530    0.028651972    0.028650155
   17.615230461    0.036409163    0.036424369    0.036422582
   17.675350701    0.044108903    0.044123865    0.044122112
   17.735470942    0.051754436    0.051769144    0.051767426
   17.795591182    0.059408087    0.059422533    0.059420848
   17.855711423    0.067027458    0.067041629    0.067039975
   17.915831663    0.074574263    0.074588137    0.074586516
   17.975951904    0.082016598    0.082030147    0.082028563
   18.036072144    0.089402773    0.089415956    0.089414414
   18.096192385    0.096703300    0.096716060    0.096714568
   18.156312625    0.103890723    0.103902979    0.103901547
   18.216432866    0.110950635    0.110962282    0.110960921
   18.276553106    0.117889608    0.117900576    0.117899293
   18.336673347    0.124715958    0.124726560    0.124725320
   18.396793587    0.131433544    0.131445785    0.131444352
   18.456913828    0.138045339    0.138061476    0.138059584
   18.517034068    0.144562788    0.144580267    0.144578218
   18.577154309    0.150989112    0.151006160    0.151004162
   18.637274549    0.157325898    0.157342279    0.157340359
   18.697394790    0.163576001    0.163591802    0.163589951
   18.757515030    0.169742325    0.169757653    0.169755857
   18.817635271    0.175827526    0.175842465    0.175840715
   18.877755511    0.181834012    0.181848622    0.181846911
   18.937875752    0.187763979    0.187778304    0.187776626
   18.997995992    0.193619449    0.193633521    0.193631874
   19.058116232    0.199402298    0.199416143    0.199414522
   19.118236473    0.205114277    0.205127915    0.205126319
   19.178356713    0.210757033    0.210770480    0.210768905
   19.238476954    0.216332117    0.216345386    0.216343832
   19.298597194    0.221841002    0.221854103    0.221852569
   19.358717435    0.227285086    0.227298028    0.227296513
   19.418837675    0.232665703    0.232678493    0.232676996
   19.478957916    0.237984127    0.237996773    0.237995293
   19.539078156    0.243241581    0.243254088    0.243252625
   19.599198397    0.248439239    0.248451612    0.248450164
   19.659318637    0.253578227    0.253590471    0.253589038
   19.719438878    0.258659635    0.258671754    0.258670336
   19.779559118    0.263684510    0.263696508    0.263695104
   19.839679359    0.268653867    0.268665747    0.268664357
   19.899799599    0.273568686    0.273580451    0.273579074
   19.959919840    0.278429916    0.278441569    0.278440205
   20.020040080    0.283238477    0.283250021    0.283248670
   20.080160321    0.287995262    0.288006699    0.288005361
   20.140280561    0.292701137    0.292712471    0.292711145
   20.200400802    0.297356946    0.297368177    0.297366863
   20.260521042    0.301963505    0.301974637    0.301973334
   20.320641283    0.306521614    0.306532647    0.306531356
   20.380761523    0.311032046    0.311042983    0.311041703
   20.440881764    0.315495557    0.315506400    0.315505131
   20.501002004    0.319912885    0.319923635    0.319922377
   20.561122244    0.324284746    0.324295406    0.324294159
   20.621242485    0.328611843    0.328622413    0.328621176
   20.681362725    0.332894857    0.332905340    0.332904114
   20.741482966    0.337134458    0.337144854    0.337143638
   20.801603206    0.341331297    0.341341608    0.341340402
   20.861723447    0.345486012    0.345496239    0.345495043
   20.921843687    0.349599224    0.349609369    0.349608183
   20.981963928    0.353671544    0.353681608    0.353680431
   21.042084168    0.357703566    0.357713551    0.357712383
   21.102204409    0.361695874    0.361705780    0.361704621
   21.162324649    0.365649038    0.365658866    0.365657717
   21.222444890    0.369563615    0.369573368    0.369572227
   21.282565130    0.373440154    0.373449831    0.373448699
   21.342685371    0.377279188    0.377288791    0.377287668
   21.402805611    0.381081243    0.381090773    0.381089658
   21.462925852    0.384846832    0.384856290    0.384855183
   21.523046092    0.388576459    0.388585845    0.388584748
   21.583166333    0.392270617    0.392279934    0.392278844
   21.643286573    0.395929792    0.395939039    0.395937957
   21.703406814    0.399554456    0.399563635    0.399562561
   21.763527054    0.403145076    0.403154188    0.403153122
   21.823647295    0.406702109    0.406711154    0.406710096
   21.883767535    0.410226002    0.410234981    0.410233931
   21.943887776    0.413717195    0.413726110    0.413725067
   22.004008016    0.417176120    0.417184970    0.417183935
   22.064128257    0.420603200    0.420611987    0.420610960
   22.124248497    0.423998852    0.424007576    0.424006556
   22.184368737    0.427363482    0.427372146    0.427371132
   22.244488978    0.430697494    0.430706096    0.430705090
   22.304609218    0.434001280    0.434009822    0.434008823
   22.364729459    0.437275227    0.437283710    0.437282718
   22.424849699    0.440519716    0.440528139    0.440527154
   22.484969940    0.443735119    0.443743485    0.443742507
   22.545090180    0.446921805    0.446930113    0.446929141
   22.605210421    0.450080133    0.450088384    0.450087419
   22.665330661    0.453210458    0.453218653    0.453217695
   22.725450902    0.456313129    0.456321269    0.456320317
   22.785571142    0.459388488    0.459396573    0.459395627
   22.845691383    0.462436872    0.462444903    0.462443964
   22.905811623    0.465458612    0.465466590    0.465465657
   22.965931864    0.468454035    0.468461960    0.468461033
   23.026052104    0.471423460    0.471431332    0.471430412
   23.086172345    0.474367203    0.474375023    0.474374109
   23.146292585    0.477285574    0.477293343    0.477292434
   23.206412826    0.480178877    0.480186595    0.480185693
   23.266533066    0.483047413    0.483055081    0.483054185
   23.326653307    0.485891478    0.485899096    0.485898205
   23.386773547    0.488711360    0.488718930    0.488718045
   23.446893788    0.491507348    0.491514869    0.491513990
   23.507014028    0.494279722    0.494287195    0.494286321
   23.567134269    0.497028759    0.497036184    0.497035316
   23.627254509    0.499754732    0.499762110    0.499761247
   23.687374749    0.502457909    0.502465241    0.502464384
   23.747494990    0.505138555    0.505145841    0.505144989
   23.807615230    0.507796931    0.507804171    0.507803324
   23.867735471    0.510433291    0.510440487    0.510439645
   23.927855711    0.513047890    0.513055041    0.513054205
   23.987975952    0.515640975    0.515648081    0.515647251
   24.048096192    0.518212792    0.518219854    0.518219028
   24.108216433    0.520763581    0.520770600    0.520769779
   24.168336673    0.523293579    0.523300556    0.523299740
   24.228456914    0.525803022    0.525809956    0.525809146
   24.288577154    0.528292140    0.528299032    0.528298226
   24.348697395    0.530761160    0.530768010    0.530767209
   24.408817635    0.533210305    0.533217114    0.533216318
   24.468937876    0.535639796    0.535646564    0.535645773
   24.529058116    0.538049851    0.538056579    0.538055792
   24.589178357    0.540440684    0.540447372    0.540446590
   24.649298597    0.542812505    0.542819154    0.542818376
   24.709418838    0.545165524    0.545172133    0.545171360
   24.769539078    0.547499945    0.547506515    0.547505747
   24.829659319    0.549815970    0.549822501    0.549821738
   24.889779559    0.552113799    0.552120292    0.552119533
   24.949899800    0.554393627    0.554400083    0.554399328
   25.010020040    0.556655650    0.556662068    0.556661318
   25.070140281    0.558900057    0.558906438    0.558905693
   25.130260521    0.561127038    0.561133382    0.561132641
   25.190380762    0.563336778    0.563343086    0.563342348
   25.250501002    0.565529459    0.565535731    0.565534998
   25.310621242    0.567705264    0.567711500    0.567710771
   25.370741483    0.569864369    0.569870569    0.569869845
   25.430861723    0.572006950    0.572013116    0.572012395
   25.490981964    0.574133182    0.574139313    0.574138596
   25.551102204    0.576243234    0.576249330    0.576248618
   25.611222445    0.578337275    0.578343338    0.578342629
   25.671342685    0.580415473    0.580421501    0.580420796
   25.731462926    0.582477990    0.582483984    0.582483284
   25.791583166    0.584524988    0.584530950    0.584530253
   25.851703407    0.586556628    0.586562557    0.586561864
   25.911823647    0.588573067    0.588578963    0.588578274
   25.971943888    0.590574461    0.590580325    0.590579639
   26.032064128    0.592560963    0.592566794    0.592566113
   26.092184369    0.594532724    0.594538524    0.594537846
   26.152304609    0.596489894    0.596495662    0.596494988
   26.212424850    0.598432620    0.598438357    0.598437686
   26.272545090    0.600361048    0.600366754    0.600366087
   26.332665331    0.602275322    0.602280998    0.602280334
   26.392785571    0.604175584    0.604181228    0.604180569
   26.452905812    0.606061972    0.606067587    0.606066931
   26.513026052    0.607934627    0.607940211    0.607939559
   26.573146293    0.609793683    0.609799238    0.609798589
   26.633266533    0.611639276    0.611644802    0.611644156
   26.693386774    0.613471539    0.613477035    0.613476393
   26.753507014    0.615290602    0.615296070    0.615295431
   26.813627255    0.617096596    0.617102035    0.617101399
   26.873747495    0.618889648    0.618895059    0.618894427
   26.933867735    0.620669886    0.620675268    0.620674639
   26.993987976    0.622437432    0.622442786    0.622442161
   27.054108216    0.624192411    0.624197738    0.624197115
   27.114228457    0.625934945    0.625940244    0.625939625
   27.174348697    0.627665153    0.627670425    0.627669809
   27.234468938    0.629383155    0.629388400    0.629387787
   27.294589178    0.631089067    0.631094285    0.631093675
   27.354709419    0.632783005    0.632788196    0.632787589
   27.414829659    0.634465083    0.634470248    0.634469644
   27.474949900    0.636135415    0.636140554    0.636139953
   27.535070140    0.637794112    0.637799225    0.637798627
   27.595190381    0.639441284    0.639446371    0.639445776
   27.655310621    0.641077040    0.641082101    0.641081510
   27.715430862    0.642701488    0.642706523    0.642705935
   27.775551102    0.644314733    0.644319743    0.644319158
   27.835671343    0.645916881    0.645921867    0.645921284
   27.895791583    0.647508036    0.647512996    0.647512417
   27.955911824    0.649088299    0.649093235    0.649092658
   28.016032064    0.650657773    0.650662685    0.650662110
   28.076152305    0.652216557    0.652221444    0.652220873
   28.136272545    0.653764750    0.653769613    0.653769045
   28.196392786    0.655302449    0.655307289    0.655306723
   28.256513026    0.656829752    0.656834568    0.656834006
   28.316633267    0.658346754    0.658351547    0.658350986
   28.376753507    0.659853549    0.659858318    0.659857761
   28.436873747    0.661350229    0.661354976    0.661354421
   28.496993988    0.662836888    0.662841612    0.662841060
   28.557114228    0.664313617    0.664318317    0.664317768
   28.617234469    0.665780504    0.665785182    0.665784636
   28.677354709    0.667237640    0.667242295    0.667241751
   28.737474950    0.668685112    0.668689745    0.668689203
   28.797595190    0.670123006    0.670127617    0.670127079
   28.857715431    0.671551410    0.671555999    0.671555463
   28.917835671    0.672970407    0.672974974    0.672974441
   28.977955912    0.674380082    0.674384628    0.674384096
   29.038076152    0.675780517    0.675785042    0.675784513
   29.098196393    0.677171795    0.677176299    0.677175772
   29.158316633    0.678553998    0.678558480    0.678557956
   29.218436874    0.679927204    0.679931665    0.679931143
   29.278557114    0.681291493    0.681295933    0.681295414
   29.338677355    0.682646944    0.682651364    0.682650847
   29.398797595    0.683993634    0.683998034    0.683997519
   29.458917836    0.685331641    0.685336019    0.685335508
   29.519038076    0.686661039    0.686665397    0.686664888
   29.579158317    0.687981903    0.687986242    0.687985735
   29.639278557    0.689294309    0.689298627    0.689298123
   29.699398798    0.690598328    0.690602627    0.690602125
   29.759519038    0.691894034    0.691898314    0.691897814
   29.819639279    0.693181499    0.693185759    0.693185261
   29.879759519    0.694460793    0.694465033    0.694464538
   29.939879760    0.695731986    0.695736207    0.695735714
   30.000000000    0.696995148    0.696999350    0.696998859
